source,source_url,source_item_url,category,provider_name,legal_company_name,brand_or_product,product_id,apr_from,apr_to,company_url,source_notes
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/83,銀行-地方,池田泉州銀行,株式会社池田泉州銀行,マックスファイブ,83,6.6000,6.6000,http://www.sihd-bk.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/sihd-bank/,銀行-地方,池田泉州銀行,,池田泉州銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/82,銀行-地方,池田泉州銀行,株式会社池田泉州銀行,池田泉州銀行 カードローン(キャッシュカード一体型),82,14.5000,14.5000,http://www.sihd-bk.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1478,銀行-地方,沖縄海邦銀行,株式会社沖縄海邦銀行,ハッピーカードローンPremium,1478,3.8000,13.5000,https://www.kaiho-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1477,銀行-地方,沖縄海邦銀行,株式会社沖縄海邦銀行,ハッピーカードローンSmart,1477,13.5000,13.5000,https://www.kaiho-bank.co.jp/,companyType=2
existing_provider_candidate,data/cardloan_provider_candidates.csv,,銀行-地方,沖縄海邦銀行,,沖縄海邦銀行カードローン,,,,,manual_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1502,銀行-地方,沖縄海邦銀行,株式会社沖縄海邦銀行,沖縄海邦銀行ハッピーカードローン,1502,5.0000,13.5000,https://www.kaiho-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/328,銀行-地方,沖縄銀行,株式会社沖縄銀行,カトレアカードローン,328,9.9500,9.9500,https://www.okinawa-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/326,銀行-地方,沖縄銀行,株式会社沖縄銀行,カードローンチェキット,326,4.2500,14.6000,https://www.okinawa-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/327,銀行-地方,沖縄銀行,株式会社沖縄銀行,タイムリーローン,327,9.9500,9.9500,https://www.okinawa-bank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/okinawa-bank/,銀行-地方,沖縄銀行,,沖縄銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/28,銀行-地方,清水銀行,株式会社清水銀行,しみずスピードカードローン,28,14.9000,14.9000,https://www.shimizubank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/23,銀行-地方,清水銀行,株式会社清水銀行,しみずピアカードローン,23,2.8000,9.8000,https://www.shimizubank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/shimizubank/,銀行-地方,清水銀行,,清水銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
existing_provider_candidate,data/cardloan_provider_candidates.csv,,銀行-地方,滋賀銀行,,滋賀銀行カードローン,,,,,ubersuggest_keyword_export
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/shigagin/,銀行-地方,滋賀銀行S,,滋賀銀行Sカードローン(サットキャッシュ),,,,,scraped_from_manekai_company_category
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/kumamotobank/,銀行-地方,熊本銀行,,熊本銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/269,銀行-地方,琉球銀行,株式会社 琉球銀行,しあわせのカードローン,269,4.5000,13.0000,https://www.ryugin.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/ryugin/,銀行-地方,琉球銀行,,琉球銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/hyakugo/,銀行-地方,百五銀行,,百五銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1465,銀行-地方,百五銀行,株式会社 百五銀行,百五銀行カードローン「DREAM」,1465,1.8000,14.7000,https://www.hyakugo.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/215,銀行-地方,百十四銀行,株式会社百十四銀行,114ニューカードローン,215,5.0000,12.0000,https://www.114bank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/114bank/,銀行-地方,百十四銀行,,百十四銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1461,銀行-地方,神奈川銀行,株式会社神奈川銀行,かなぎんスーパーローン,1461,3.5000,14.6000,https://www.kanagawabank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1459,銀行-地方,神奈川銀行,株式会社神奈川銀行,かなぎんプレミアムローン,1459,3.4000,14.4000,https://www.kanagawabank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1506,銀行-地方,福井銀行,株式会社福井銀行,福井銀行カードローン,1506,2.8000,14.6000,https://www.fukuibank.co.jp/,companyType=2; also_seen=manekai_region_banks; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1483,銀行-地方,福岡中央銀行,株式会社福岡中央銀行,Nice Support 50(ナイスサポート50),1483,9.8000,9.8000,https://www.fukuokachuo-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/230,銀行-地方,福岡中央銀行,株式会社福岡中央銀行,The Prime,230,5.5000,14.5000,https://www.fukuokachuo-bank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/fukuokachuo-bank/,銀行-地方,福岡中央銀行”カードローンザ・プライム ”,,福岡中央銀行”カードローンザ・プライム ”,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/227,銀行-地方,福岡銀行,株式会社福岡銀行,カードローンTHE FIRST,227,3.0000,8.0000,https://www.fukuokabank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/fukuokabank/,銀行-地方,福岡銀行,,福岡銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1500,銀行-地方,福島銀行,株式会社福島銀行,ふくぎんカードローン,1500,3.8000,13.8000,https://www.fukushimabank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/fukushimabank/,銀行-地方,福島銀行,,福島銀行カードローン,,,,,scraped_from_manekai_company_category
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/fukuho/,銀行-地方,福邦銀行,,福邦銀行カードローン,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/313,銀行-地方,秋田銀行,株式会社秋田銀行,<あきぎん>プライムカード,313,5.0000,9.8000,https://www.akita-bank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/akita-bank/,銀行-地方,秋田銀行,,秋田銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/314,銀行-地方,秋田銀行,株式会社秋田銀行,秋田銀行カードローン<あきぎん>スマートネクスト,314,1.8000,14.8000,https://www.akita-bank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/daisanbank/,銀行-地方,第三銀行,,第三銀行カードローン,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1488,銀行-地方,第四北越銀行,株式会社第四北越銀行,ASCA(アスカ),1488,1.5000,14.8000,https://www.dhbk.co.jp/,companyType=2
existing_provider_candidate,data/cardloan_provider_candidates.csv,,銀行-地方,第四北越銀行,,第四北越銀行カードローン,,,,,ubersuggest_keyword_export
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/daishi-bank/,銀行-地方,第四銀行,,第四銀行カードローン,,,,,scraped_from_manekai_company_category
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/tsukubabank/,銀行-地方,筑波銀行,,筑波銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/87,銀行-地方,筑邦銀行,株式会社筑邦銀行,ちくぎんミニカードローン,87,13.0000,13.0000,https://www.chikugin.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/89,銀行-地方,筑邦銀行,株式会社筑邦銀行,筑邦銀行カードローン,89,3.9000,13.9500,https://www.chikugin.co.jp/,companyType=2; also_seen=manekai_region_banks
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/kiyobank/,銀行-地方,紀陽銀行,,紀陽銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1458,銀行-地方,紀陽銀行,株式会社紀陽銀行,紀陽銀行カードローンプラス,1458,4.4500,14.9000,https://www.kiyobank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/318,銀行-地方,群馬銀行,株式会社群馬銀行,ナイスサポートカード+,318,1.5000,14.5000,https://www.gunmabank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/gunmabank/,銀行-地方,群馬銀行,,群馬銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/210,銀行-地方,肥後銀行,株式会社肥後銀行,BEST ASSIST,210,6.0500,7.8000,https://www.higobank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/213,銀行-地方,肥後銀行,株式会社肥後銀行,カードローン Back Up,213,12.5000,14.0000,https://www.higobank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/higobank/,銀行-地方,肥後銀行,,肥後銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/212,銀行-地方,肥後銀行,株式会社肥後銀行,肥後銀行 WEBカードローン,212,1.9000,14.0000,https://www.higobank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1480,銀行-地方,荘内銀行,株式会社荘内銀行,ドリームコンシェル カードローンプラン,1480,14.6000,14.6000,http://www.shonai.co.jp/,companyType=2
existing_provider_candidate,data/cardloan_provider_candidates.csv,,銀行-地方,荘内銀行,,荘内銀行カードローン,,,,,ubersuggest_keyword_export
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/59,銀行-地方,荘内銀行,株式会社荘内銀行,荘内銀行カードローン1000,59,3.5000,13.5000,http://www.shonai.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/saikyobank/,銀行-地方,西京銀行,,西京銀行カードローン,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/324,銀行-地方,西日本シティ銀行,株式会社西日本シティ銀行,NCB カードローンVCLASS,324,3.6500,7.7500,https://www.ncbank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/38,銀行-地方,西日本シティ銀行,株式会社西日本シティ銀行,西日本シティ銀行カードローン,38,0.9500,14.5000,https://www.ncbank.co.jp/,companyType=2; also_seen=manekai_region_banks; also_seen=existing_provider_candidate
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/howabank/,銀行-地方,豊和銀行,,豊和銀行「ほうわSmartカードローン」,,,,,scraped_from_manekai_company_category
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/ashikagabank/,銀行-地方,足利銀行,,あしぎんカードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1476,銀行-地方,足利銀行,株式会社足利銀行,足利銀行カードローン<モシカ>,1476,1.5000,14.8000,https://www.ashikagabank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/95,銀行-地方,長崎銀行,株式会社長崎銀行,V‐CLASS(カードローン),95,7.5000,11.5000,https://www.nagasakibank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/99,銀行-地方,長崎銀行,株式会社長崎銀行,プレミアA(エース),99,2.8000,14.9500,https://www.nagasakibank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/98,銀行-地方,長崎銀行,株式会社長崎銀行,マイ・ファースト,98,14.9500,14.9500,https://www.nagasakibank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/naganobank/,銀行-地方,長野銀行,,長野銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/nagasakibank/,銀行-地方,長﨑銀行,,長﨑銀行カードローン,,,,,scraped_from_manekai_company_category
existing_provider_candidate,data/cardloan_provider_candidates.csv,,銀行-地方,関西みらい銀行,,関西みらい銀行カードローン,,,,,ubersuggest_keyword_export
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/290,銀行-地方,阿波銀行,株式会社阿波銀行,あわぎんスマートネクスト,290,1.7000,14.8000,http://www.awabank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/awabank/,銀行-地方,阿波銀行,,阿波銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1505,銀行-地方,青森みちのく銀行,株式会社青森みちのく銀行,青森みちのくカードローン,1505,2.4000,14.5000,https://www.am-bk.co.jp/,companyType=2
existing_provider_candidate,data/cardloan_provider_candidates.csv,,銀行-地方,青森みちのく銀行,,青森みちのく銀行カードローン,,,,,ubersuggest_keyword_export
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/a-bank/,銀行-地方,青森銀行,,青森銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/47,銀行-地方,静岡中央銀行,株式会社静岡中央銀行,CSカードローン,47,3.5000,14.6000,https://www.shizuokachuo-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/46,銀行-地方,静岡中央銀行,株式会社静岡中央銀行,しずちゅう おまとめローン,46,4.0000,14.5000,https://www.shizuokachuo-bank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/shizuchu/,銀行-地方,静岡中央銀行,,静岡中央銀行カードローン,,,,,scraped_from_manekai_company_category
existing_provider_candidate,data/cardloan_provider_candidates.csv,,銀行-地方,静岡銀行,,しずぎんカードローン,,,,,ubersuggest_keyword_export
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/43,銀行-地方,静岡銀行,株式会社静岡銀行,ミープラス,43,14.5000,14.5000,https://www.shizuokabank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/shizuokabank/,銀行-地方,静岡銀行,,静岡銀行カードローン,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/42,銀行-地方,静岡銀行,株式会社静岡銀行,静岡銀行カードローン セレカ,42,1.5000,14.5000,https://www.shizuokabank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/kagawabank/,銀行-地方,香川銀行,,香川銀行カードローン,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1449,銀行-地方,高知銀行,株式会社高知銀行,こうぎん はちきんカードローン,1449,4.2000,12.7000,http://www.kochi-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1452,銀行-地方,高知銀行,株式会社高知銀行,こうぎん はちきんカードローン【web完結版】,1452,4.2000,12.7000,http://www.kochi-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1456,銀行-地方,高知銀行,株式会社高知銀行,こうぎんカードローン(随時返済型・定額返済型),1456,11.0000,12.5000,http://www.kochi-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1450,銀行-地方,高知銀行,株式会社高知銀行,こうぎんカードローンモア・プラス,1450,4.5000,13.0000,http://www.kochi-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1451,銀行-地方,高知銀行,株式会社高知銀行,こうぎんカードローンモア・プラス【web完結版】,1451,4.5000,13.0000,http://www.kochi-bank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/kochi-bank/,銀行-地方,高知銀行,,高知銀行カードローン,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/105,銀行-地方,鳥取銀行,株式会社鳥取銀行,多目的ローン「わたしいろ」,105,4.1500,5.6500,http://www.tottoribank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/107,銀行-地方,鳥取銀行,株式会社鳥取銀行,鳥取銀行カードローン,107,1.8000,14.5000,http://www.tottoribank.co.jp/,companyType=2; also_seen=manekai_region_banks; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/309,銀行-地方,鹿児島銀行,株式会社鹿児島銀行,かぎんカードローンS(エス)(返済用口座引落型),309,0.9000,14.8000,https://www.kagin.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/kagin/,銀行-地方,鹿児島銀行,,鹿児島銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
